window,start_candle,end_candle,net_profit,win_rate,sharpe,max_dd,trades
374,37400,37900,-999.2928762921365,0.0,-696.6139031016838,0.9992928762921365,2
375,37500,38000,-329.89975961357413,50.0,-8.099018246301146,0.48748845467545204,2
376,37600,38100,-303.4817650271725,50.0,-7.016533632431293,0.4940994722110113,2
377,37700,38200,-452.9206517292914,50.0,-13.731644736886052,0.488087955459019,2
378,37800,38300,-402.3304167400056,0.0,0.0,0.4023304167400056,1
379,37900,38400,234.3629894000187,100.0,0.0,0.0,1
380,38000,38500,-306.5083265342837,50.0,-9.38542445766738,0.41246827034499434,2
381,38100,38600,-319.5296687064256,50.0,-9.544417111706538,0.4254896125171363,2
382,38200,38700,108.31625063857064,100.0,0.0,0.0,1
383,38300,38800,-42.96652156143682,50.0,-2.6274073648673624,0.1511190856724078,2
384,38400,38900,-126.89866993999749,50.0,-3.77863429950323,0.3293388848487977,2
385,38500,39000,-330.0078022000089,0.0,0.0,0.3300078022000089,1
386,38600,39100,-732.6429954857304,0.0,-160.13719921958022,0.7326429954857303,2
387,38700,39200,-402.63519328572147,0.0,0.0,0.40263519328572145,1
388,38800,39300,-402.63519328572147,0.0,0.0,0.40263519328572145,1
389,38900,39400,-402.63519328572147,0.0,0.0,0.40263519328572145,1
390,39000,39500,-599.5951252599916,0.0,-38.289995961490334,0.5995951252599916,2
391,39100,39600,-784.1406735528435,0.0,-194.381052203602,0.7841406735528436,2
392,39200,39700,-754.1924376528332,0.0,-351.1992927663146,0.7541924376528332,2
393,39300,39800,-364.86424237427127,0.0,0.0,0.3648642423742713,1
394,39400,39900,-373.1563099492778,0.0,0.0,0.3731563099492778,1
395,39500,40000,-325.71084976001293,0.0,0.0,0.32571084976001297,1
396,39600,40100,-270.5049486885546,50.0,-8.303890283845515,0.39381399123999294,2
397,39700,40200,123.30904255143832,100.0,0.0,0.0,1
398,39800,40300,-265.9139758085803,50.0,-8.236076965115135,0.3887436622720915,2
399,39900,40400,-265.9139758085803,50.0,-8.236076965115135,0.3887436622720915,2
400,40000,40500,-384.19326809002087,0.0,0.0,0.38419326809002086,1
401,40100,40600,-384.19326809002087,0.0,0.0,0.38419326809002086,1
402,40200,40700,-293.18952264000836,0.0,0.0,0.29318952264000836,1
403,40300,40800,0.0,0.0,0.0,0.0,0
404,40400,40900,-462.62047892001283,0.0,0.0,0.4626204789200128,1
405,40500,41000,-462.62047892001283,0.0,0.0,0.4626204789200128,1
406,40600,41100,-818.1087612000119,0.0,-121.22475196573444,0.8181087612000119,2
407,40700,41200,-818.1087612000119,0.0,-121.22475196573444,0.8181087612000119,2
408,40800,41300,-360.02193348998844,0.0,0.0,0.36002193348998845,1
409,40900,41400,-689.893786169996,0.0,-363.2402979132918,0.6898937861699961,2
410,41000,41500,-217.7252913700213,50.0,-7.674958940071475,0.33364075581250846,2
411,41100,41600,-334.02879169001244,0.0,0.0,0.3340287916900124,1
412,41200,41700,-334.02879169001244,0.0,0.0,0.3340287916900124,1
413,41300,41800,-695.69096465857,0.0,-223.92792010386475,0.6956909646585699,2
414,41400,41900,-669.358106765023,0.0,-462.2802254877422,0.6693581067650229,2
415,41500,42000,-795.2308818843157,0.0,-84.80483202181577,0.7952308818843158,2
416,41600,42100,-485.18473462002294,0.0,-47.7831711884917,0.48518473462002293,2
417,41700,42200,-591.9277361978748,0.0,-47.47898696165847,0.5919277361978748,2
418,41800,42300,-350.05481869999494,0.0,0.0,0.35005481869999494,1
419,41900,42400,-350.05481869999494,0.0,0.0,0.35005481869999494,1
420,42000,42500,-352.443589699993,0.0,0.0,0.352443589699993,1
421,42100,42600,-272.4488814000215,50.0,-10.860367967233229,0.33513177512596154,2
422,42200,42700,-124.4343196000118,50.0,-3.6161661332078188,0.33463677529295344,2
423,42300,42800,-335.3425518000149,0.0,0.0,0.3353425518000149,1
424,42400,42900,-392.8021781000134,0.0,-22.43945451115007,0.3928021781000134,2
425,42500,43000,-162.52223180999863,50.0,-4.217191521625196,0.3871472055100021,2
426,42600,43100,839.2437705000048,100.0,34.16100729678258,0.0,2
427,42700,43200,-355.6766554499918,50.0,-7.0145424997010295,0.5790010481977583,2
428,42800,43300,-988.6425631499878,0.0,-91.26628693888755,0.9886425631499879,2
429,42900,43400,-329.44858434998605,50.0,-6.292251379613392,0.5788495673853973,2
430,43000,43500,-580.3016291499953,0.0,0.0,0.5803016291499953,1
431,43100,43600,202.6437251499883,100.0,0.0,0.0,1
432,43200,43700,-760.717545749998,0.0,-62.85080216983584,0.760717545749998,2
433,43300,43800,-760.717545749998,0.0,-62.85080216983584,0.760717545749998,2
434,43400,43900,-284.28985850000754,0.0,0.0,0.28428985850000754,1
435,43500,44000,-284.28985850000754,0.0,0.0,0.28428985850000754,1
436,43600,44100,-313.82794578000903,0.0,0.0,0.31382794578000905,1
437,43700,44200,-361.73169465429964,0.0,0.0,0.36173169465429966,1
438,43800,44300,1.6160424028348643,50.0,0.03538078273120222,0.36173169465429966,2
439,43900,44400,1.6160424028348643,50.0,0.03538078273120222,0.36173169465429966,2
440,44000,44500,1.6160424028348643,50.0,0.03538078273120222,0.36173169465429966,2
441,44100,44600,122.70419878854591,50.0,2.2496631678938996,0.3715724372000114,2
