entry_time,exit_time,type,entry_price,entry_price_effective,exit_price,exit_price_effective,qty,sl,tp,gross_pnl,entry_commission,exit_commission,net_pnl,exit_reason,atr,duration_candles
2026-05-06 09:15:00+05:30,2026-05-06 09:27:00+05:30,BUY,1471.7,1472.1415100000002,1467.0285714285715,1466.588462857143,54,1467.0285714285715,1477.5392857142858,-299.86454571428703,23.6,102.79577699428572,-426.26032270857274,SL Hit,2.335714285714289,0
2026-05-07 09:15:00+05:30,2026-05-07 09:23:00+05:30,SELL,1436.3,1435.8691099999999,1431.3535714285713,1431.7829774999998,55,1440.2571428571428,1431.3535714285713,224.7372875000042,102.57280105000001,23.6,98.56448645000418,TP Hit,1.9785714285714318,0
2026-05-08 09:19:00+05:30,2026-05-08 09:45:00+05:30,SELL,1425.0,1424.5725,1418.2142857142858,1418.63975,56,1430.4285714285713,1418.2142857142858,332.23399999999674,103.37606,23.6,205.25793999999675,TP Hit,2.7142857142857144,0
2026-05-11 09:19:00+05:30,2026-05-11 10:38:00+05:30,SELL,1422.6,1422.17322,1414.7964285714286,1415.2208675,56,1428.842857142857,1414.7964285714286,389.3317399999978,103.24170031999998,23.6,262.49003967999784,TP Hit,3.1214285714285586,0
2026-05-12 09:21:00+05:30,2026-05-12 10:07:00+05:30,SELL,1388.6,1388.1834199999998,1380.9392857142855,1381.3535674999998,58,1394.7285714285715,1380.9392857142855,396.1314450000009,104.11463835999999,23.6,268.4168066400009,TP Hit,3.064285714285753,0
2026-05-13 09:26:00+05:30,2026-05-13 09:39:00+05:30,SELL,1363.6,1363.19092,1355.6714285714284,1356.0781299999999,59,1369.942857142857,1355.6714285714284,419.6546100000078,104.02826428,23.6,292.0263457200077,TP Hit,3.1714285714285944,0
2026-05-14 09:16:00+05:30,2026-05-14 09:49:00+05:30,BUY,1366.5,1366.90995,1362.542857142857,1362.1340942857141,59,1362.542857142857,1371.4464285714287,-281.77548714286536,23.6,103.96591156285714,-409.34139870572255,SL Hit,1.9785714285714644,0
2026-05-15 09:16:00+05:30,2026-05-15 09:34:00+05:30,SELL,1354.5,1354.09365,1345.9464285714284,1346.3502124999998,59,1361.3428571428572,1345.9464285714284,456.862812500015,103.49152534999999,23.6,329.77128715001504,TP Hit,3.421428571428578,0
2026-05-18 09:18:00+05:30,2026-05-18 09:38:00+05:30,SELL,1325.5,1325.10235,1319.982142857143,1320.3781375,61,1329.9142857142856,1319.982142857143,288.17696249998744,104.43124334999999,23.6,160.14571914998746,TP Hit,2.2071428571428475,0
2026-05-19 09:16:00+05:30,2026-05-19 09:17:00+05:30,BUY,1337.5,1337.90125,1340.375,1339.9728875,60,1335.2,1340.375,124.29825000001074,23.6,103.99837325000001,-3.3001232499892694,TP Hit,1.1499999999999935,0
2026-05-20 09:15:00+05:30,2026-05-20 09:18:00+05:30,SELL,1316.1,1315.70517,1319.8714285714284,1320.2673899999998,61,1319.8714285714284,1311.3857142857144,-278.29541999998764,103.85801537,23.6,-405.75343536998764,SL Hit,1.8857142857142597,0
2026-05-21 09:15:00+05:30,2026-05-21 09:18:00+05:30,BUY,1365.5,1365.90965,1361.8142857142857,1361.4057414285714,59,1361.8142857142857,1370.107142857143,-265.730605714288,23.6,103.92293874428572,-393.25354445857374,SL Hit,1.8428571428571558,0
2026-05-22 09:26:00+05:30,2026-05-22 12:07:00+05:30,BUY,1354.3,1354.7062899999999,1359.7464285714286,1359.3385046428573,59,1349.942857142857,1359.7464285714286,273.3006639285886,23.6,103.80097177392858,145.89969215466004,TP Hit,2.178571428571445,0
2026-05-25 09:19:00+05:30,2026-05-25 09:30:00+05:30,BUY,1364.7,1365.10941,1359.9,1359.49203,59,1359.9,1370.7,-331.4254199999948,23.6,103.81002977,-458.83544976999485,SL Hit,2.3999999999999937,0
2026-05-26 09:16:00+05:30,2026-05-26 09:22:00+05:30,SELL,1361.0,1360.5917,1364.2,1364.60926,59,1364.2,1357.0,-237.03604000000018,103.87491030000001,23.6,-364.5109503000002,SL Hit,1.5999999999999903,0
2026-05-27 09:16:00+05:30,2026-05-27 09:18:00+05:30,BUY,1356.4,1356.80692,1353.0857142857144,1352.6797885714286,59,1353.0857142857144,1360.5428571428572,-243.50075428571108,23.6,103.40810752571429,-370.5088618114254,SL Hit,1.6571428571428604,0
